町丁名,1999_変化率(%),1999_変化数,2000_変化率(%),2000_変化数,2001_変化率(%),2001_変化数,2002_変化率(%),2002_変化数,2003_変化率(%),2003_変化数,2004_変化率(%),2004_変化数,2005_変化率(%),2005_変化数,2006_変化率(%),2006_変化数,2007_変化率(%),2007_変化数,2008_変化率(%),2008_変化数,2009_変化率(%),2009_変化数,2010_変化率(%),2010_変化数,2011_変化率(%),2011_変化数,2012_変化率(%),2012_変化数,2013_変化率(%),2013_変化数,2014_変化率(%),2014_変化数,2015_変化率(%),2015_変化数,2016_変化率(%),2016_変化数,2017_変化率(%),2017_変化数,2018_変化率(%),2018_変化数,2019_変化率(%),2019_変化数,2020_変化率(%),2020_変化数,2021_変化率(%),2021_変化数,2022_変化率(%),2022_変化数,2023_変化率(%),2023_変化数,2024_変化率(%),2024_変化数,2025_変化率(%),2025_変化数
桜木２丁目,-1.5957446808510638,-12,-4.45945945945946,-33,1.5558698727015559,11,0.2785515320334262,2,-2.9166666666666665,-21,0.4291845493562232,3,8.262108262108262,58,0.7894736842105263,6,0.26109660574412535,2,-1.4322916666666665,-11,-1.321003963011889,-10,-1.8741633199464525,-14,1.364256480218281,10,1.2113055181695829,9,-0.5319148936170213,-4,1.7379679144385027,13,0.9198423127463863,7,-0.26041666666666663,-2,-6.135770234986945,-47,-2.2253129346314324,-16,6.827880512091039,48,-0.6657789613848202,-5,3.753351206434316,28,-2.5839793281653747,-20,3.183023872679045,24,0.7712082262210797,6,-1.913265306122449,-15
桜木３丁目,0.3861003861003861,3,12.307692307692308,96,-0.1141552511415525,-1,0.5714285714285714,5,-0.22727272727272727,-2,-2.164009111617312,-19,2.6775320139697323,23,1.5873015873015872,14,3.2366071428571432,29,-4.216216216216216,-39,2.595936794582393,23,-2.8602860286028604,-26,1.5855039637599093,14,0.2229654403567447,2,-0.11123470522803114,-1,1.7817371937639197,16,1.6411378555798686,15,-1.829924650161464,-17,3.179824561403509,29,5.738575982996812,54,-1.105527638190955,-11,0.7113821138211381,7,-3.027245206861756,-30,-1.040582726326743,-10,0.31545741324921134,3,-2.7253668763102725,-26,0.3232758620689655,3
桜木４丁目,8.676207513416816,97,2.4691358024691357,30,4.096385542168675,51,0.0,0,2.314814814814815,30,2.413273001508296,32,0.22091310751104565,3,-0.2204261572373255,-3,-0.07363770250368189,-1,0.5895357406042742,8,5.641025641025641,77,-1.5256588072122053,-22,0.07042253521126761,1,4.785362420830401,68,1.544660846205507,23,0.1984126984126984,3,4.686468646864687,71,0.9457755359394703,15,0.18738288569643974,3,0.4364089775561097,7,0.12414649286157665,2,-0.3099814011159331,-5,2.9850746268656714,48,-1.0265700483091789,-17,-3.0506406345332517,-50,-1.0069225928256766,-16,1.6528925619834711,26
桜木５丁目,8.78243512974052,44,14.862385321100918,81,5.111821086261981,32,1.82370820668693,12,5.6716417910447765,38,5.2259887005649714,37,3.3557046979865772,25,-0.38961038961038963,-3,1.564537157757497,12,-3.3376123234916557,-26,0.9296148738379815,7,2.236842105263158,17,4.633204633204633,36,3.5670356703567037,29,2.137767220902613,18,8.023255813953488,69,-0.4305705059203444,-4,0.3243243243243243,3,0.8620689655172413,8,-0.9615384615384616,-9,-1.0787486515641855,-10,0.8724100327153763,8,-3.135135135135135,-29,0.2232142857142857,2,0.11135857461024498,1,0.11123470522803114,1,1.0,9
桜木６丁目,0.0,0,-6.976744186046512,-3,0.0,0,2.5,1,17.073170731707318,7,-8.333333333333332,-4,4.545454545454546,2,-13.043478260869565,-6,12.5,5,4.444444444444445,2,-19.148936170212767,-9,-7.894736842105263,-3,14.285714285714285,5,-12.5,-5,5.714285714285714,2,10.81081081081081,4,109.75609756097562,45,-2.3255813953488373,-2,9.523809523809524,8,3.260869565217391,3,15.789473684210526,15,7.2727272727272725,8,3.389830508474576,4,5.737704918032787,7,3.10077519379845,4,1.5037593984962405,2,0.7407407407407408,1
桜町,1.4705882352941175,4,-1.0869565217391304,-3,-4.761904761904762,-13,3.8461538461538463,10,-2.5925925925925926,-7,-1.520912547528517,-4,3.088803088803089,8,-4.119850187265917,-11,-6.640625,-17,-1.2552301255230125,-3,5.932203389830509,14,5.2,13,5.7034220532319395,15,2.877697841726619,8,-1.048951048951049,-3,5.30035335689046,15,3.3557046979865772,10,-3.2467532467532463,-10,-4.3624161073825505,-13,2.456140350877193,7,3.767123287671233,11,55.115511551155116,167,-1.4893617021276597,-7,1.079913606911447,5,3.418803418803419,16,1.0330578512396695,5,1.0224948875255624,5
梶尾町,2.8343023255813953,78,5.053003533568905,143,3.3299697275479314,99,1.8880208333333333,58,1.4696485623003195,46,0.9130982367758186,29,1.7472698907956319,56,0.1533272002453235,5,0.8266993263931415,27,1.1843303978135438,39,1.6206482593037215,54,-0.2658003544004725,-9,0.5626295528575659,19,0.11778563015312131,4,0.7941176470588235,27,1.4006419608987453,48,2.6187050359712227,91,2.131239484015704,76,1.6199890170236133,59,0.9997298027560119,37,0.026752273943285176,1,0.9895694035838459,37,1.0063559322033897,38,1.3109596224436286,50,1.2939958592132506,50,2.631578947368421,103,2.364948966890714,95
楠野町,0.5309734513274336,6,3.433098591549296,39,0.0851063829787234,1,-1.445578231292517,-17,-1.2942191544434858,-15,-1.9230769230769231,-22,1.4260249554367201,16,-0.8787346221441126,-10,-0.44326241134751776,-5,1.068566340160285,12,-0.3524229074889868,-4,0.7957559681697612,9,-0.3508771929824561,-4,-2.7288732394366195,-31,-0.18099547511312217,-2,1.3599274705349047,15,-2.0572450805008944,-23,2.191780821917808,24,-0.08936550491510277,-1,1.073345259391771,12,0.0,0,1.6814159292035398,19,-2.175805047867711,-25,-0.1779359430604982,-2,2.228163992869875,25,0.34873583260680036,4,-2.6064291920069502,-30
楠１丁目,-2.3566878980891723,-37,-21.983039791258967,-337,-2.25752508361204,-27,5.560307955517536,65,0.0,0,15.721231766612643,194,4.131652661064425,59,-1.1432414256893073,-17,-1.4285714285714286,-21,0.06901311249137336,1,0.27586206896551724,4,-1.5130674002751032,-22,-1.9553072625698324,-28,-5.128205128205128,-72,-0.3003003003003003,-4,3.463855421686747,46,-6.477438136826782,-89,1.634241245136187,21,-5.130168453292496,-67,-5.004035512510089,-62,-2.7187765505522514,-32,-1.48471615720524,-17,-0.44326241134751776,-5,3.2947462154942118,37,-2.7586206896551726,-32,11.170212765957446,126,-3.588516746411483,-45
楠２丁目,-2.5316455696202533,-24,-1.6233766233766231,-15,-4.9504950495049505,-45,-1.1574074074074074,-10,-2.107728337236534,-18,1.1961722488038278,10,-2.3640661938534278,-20,-2.3002421307506054,-19,-6.319702602230483,-51,1.5873015873015872,12,1.8229166666666667,14,0.2557544757033248,2,-2.933673469387755,-23,-0.657030223390276,-5,-15.873015873015872,-120,-31.132075471698112,-198,26.48401826484018,116,0.7220216606498195,4,19.53405017921147,109,-2.6986506746626686,-18,1.078582434514638,7,1.3719512195121952,9,2.556390977443609,17,-2.6392961876832843,-18,2.86144578313253,19,4.24597364568082,29,4.073033707865169,29
楠３丁目,-7.6923076923076925,-7,413.09523809523813,347,-2.088167053364269,-9,4.265402843601896,18,2.0454545454545454,9,-0.4454342984409799,-2,-4.47427293064877,-20,0.0,0,-3.0444964871194378,-13,-4.5893719806763285,-19,2.278481012658228,9,-1.7326732673267329,-7,-4.534005037783375,-18,-2.9023746701846966,-11,2.4456521739130435,9,3.7135278514588856,14,-3.8363171355498724,-15,-0.7978723404255319,-3,-4.289544235924933,-16,-3.361344537815126,-12,-1.1594202898550725,-4,1.7595307917888565,6,-3.45821325648415,-12,2.3880597014925375,8,0.2915451895043732,1,-4.941860465116279,-17,-5.5045871559633035,-18
楠４丁目,-3.2403918613413714,-43,-1.791277258566978,-23,-3.251387787470262,-41,-1.0655737704918031,-13,-1.6570008285004143,-20,-0.5054759898904801,-6,-2.79424216765453,-33,-3.1358885017421603,-36,-2.877697841726619,-32,-5.277777777777778,-57,2.7370478983382207,28,-1.8078020932445291,-19,-3.488372093023256,-36,-5.522088353413655,-55,0.10626992561105207,1,-3.0785562632696393,-29,-7.228915662650602,-66,-4.6044864226682405,-39,-5.198019801980198,-42,-0.13054830287206268,-1,-1.045751633986928,-8,-2.906208718626156,-22,-4.489795918367347,-33,-3.9886039886039883,-28,-4.154302670623145,-28,-3.560371517027864,-23,-1.9261637239165328,-12
楠５丁目,2.5447690857681433,27,1.3786764705882353,15,-1.087941976427924,-12,0.0,0,-3.2997250229147568,-36,-0.37914691943127965,-4,0.19029495718363465,2,-2.089268755935423,-22,-1.066925315227934,-11,-1.8627450980392157,-19,-0.7992007992007992,-8,-0.7049345417925479,-7,-0.5070993914807302,-5,-1.9367991845056065,-19,-0.5197505197505198,-5,-0.3134796238244514,-3,1.4675052410901468,14,-1.6528925619834711,-16,-2.2058823529411766,-21,0.21482277121374865,2,-2.8938906752411575,-27,-3.9735099337748347,-36,0.6896551724137931,6,-1.7123287671232876,-15,2.671312427409988,23,-1.1312217194570136,-10,-2.402745995423341,-21
楠６丁目,1.5968063872255487,8,2.357563850687623,12,6.142034548944338,32,-4.3399638336347195,-24,-3.213610586011342,-17,0.9765625,5,-3.2882011605415857,-17,1.7999999999999998,9,-0.5893909626719057,-3,-4.150197628458498,-21,11.958762886597938,58,1.1049723756906076,6,6.375227686703097,35,-4.4520547945205475,-26,4.121863799283155,23,-1.549053356282272,-9,-5.06993006993007,-29,5.156537753222836,28,-1.5761821366024518,-9,2.3131672597864767,13,0.8695652173913043,5,5.172413793103448,30,-6.393442622950819,-39,4.553415061295972,26,-1.507537688442211,-9,-1.530612244897959,-9,-2.763385146804836,-16
楠７丁目,3.887510339123242,47,-2.1496815286624202,-27,3.4987794955248166,43,0.8647798742138365,11,2.1044427123928293,27,3.6641221374045805,48,-2.5773195876288657,-35,0.07558578987150416,1,-2.3413897280966767,-31,-3.3255993812838365,-43,-0.08,-1,0.8807045636509208,11,-1.984126984126984,-25,-0.4048582995951417,-5,-2.7642276422764227,-34,-0.5016722408026756,-6,-3.949579831932773,-47,-0.8748906386701663,-10,-0.7943512797881729,-9,0.5338078291814947,6,-2.920353982300885,-33,-1.5496809480401095,-17,-0.5555555555555556,-6,-2.4208566108007448,-26,-1.049618320610687,-11,-1.1571841851494697,-12,-1.2682926829268293,-13
楠８丁目,6.804374240583232,56,2.844141069397042,25,6.7477876106194685,61,3.2124352331606216,31,8.734939759036145,87,-0.18467220683287164,-2,0.0,0,3.700277520814061,40,0.35682426404995543,4,-1.1555555555555554,-13,-0.9892086330935251,-11,0.8174386920980926,9,-1.2612612612612613,-14,-0.45620437956204374,-5,1.2832263978001834,14,-2.805429864253394,-31,-2.3277467411545625,-25,-2.8598665395614873,-30,1.0794896957801767,11,-2.815533980582524,-29,-2.197802197802198,-22,-1.1235955056179776,-11,0.7231404958677686,7,-0.6153846153846154,-6,0.41279669762641896,4,5.65262076053443,55,-1.0700389105058365,-11
榎町,1.4514514514514516,29,1.0853478046373952,22,-0.19521717911176184,-4,-0.04889975550122249,-1,-1.5655577299412915,-32,-0.8946322067594433,-18,0.551654964894684,11,5.985037406483791,120,-0.09411764705882353,-2,2.5435704192180877,54,1.1943040881947635,26,-1.8157058556513845,-40,-1.06333795654184,-23,0.7009345794392523,15,-0.6032482598607889,-13,-0.9803921568627451,-21,0.6129184347006129,13,-1.8275538894095593,-39,-4.295942720763723,-90,1.14713216957606,23,-0.4930966469428008,-10,0.19821605550049554,4,0.9891196834817012,20,0.2448579823702253,5,0.5862237420615535,12,1.5541525012141815,32,0.0,0
横手１丁目,-0.6920415224913495,-6,-3.8327526132404177,-33,1.0869565217391304,9,-1.6726403823178015,-14,-1.2150668286755772,-10,-5.412054120541206,-44,-3.3810143042912877,-26,-3.4993270524899054,-26,-0.2789400278940028,-2,-1.2587412587412588,-9,-1.69971671388102,-12,-3.602305475504323,-25,-1.046337817638266,-7,1.9637462235649545,13,-15.703703703703702,-106,0.17574692442882248,1,-2.456140350877193,-14,-0.7194244604316548,-4,-6.340579710144928,-35,-0.7736943907156674,-4,0.9746588693957114,5,0.19305019305019305,1,-1.1560693641618496,-6,-0.1949317738791423,-1,-2.1484375,-11,-2.5948103792415167,-13,-1.4344262295081966,-7
横手２丁目,-6.086956521739131,-21,-5.864197530864197,-19,0.9836065573770493,3,4.220779220779221,13,-5.29595015576324,-17,-17.763157894736842,-54,-9.2,-23,-7.488986784140969,-17,-4.761904761904762,-10,2.5,5,3.414634146341464,7,-1.4150943396226416,-3,0.0,0,3.349282296650718,7,-24.537037037037038,-53,-1.2269938650306749,-2,-0.6211180124223602,-1,1.25,2,-13.580246913580247,-22,2.142857142857143,3,-5.594405594405594,-8,-2.2222222222222223,-3,4.545454545454546,6,-2.1739130434782608,-3,-5.9259259259259265,-8,-3.937007874015748,-5,-1.639344262295082,-2
横手３丁目,-0.18915510718789408,-3,0.9475679090334808,15,1.2515644555694618,20,-1.6687268232385661,-27,-2.388434946574481,-38,-1.0946555054732776,-17,-3.3854166666666665,-52,-2.0215633423180592,-30,-2.1320495185694637,-31,-1.5460295151089247,-22,-3.7830121341898644,-53,-2.967359050445104,-40,-3.058103975535168,-40,-4.100946372239748,-52,-66.11842105263158,-804,0.0,0,0.9708737864077669,4,-1.201923076923077,-5,-3.64963503649635,-15,1.5151515151515151,6,-4.477611940298507,-18,-3.3854166666666665,-13,-0.8086253369272237,-3,0.0,0,-3.804347826086957,-14,-5.932203389830509,-21,-1.2012012012012012,-4
横手４丁目,-3.639120545868082,-48,-1.730920535011802,-22,-1.200960768614892,-15,-1.053484602917342,-13,1.2285012285012284,15,-2.4271844660194173,-30,-1.5754560530679935,-19,-0.5897219882055602,-7,-1.4406779661016949,-17,-1.2037833190025795,-14,0.4351610095735422,5,-4.332755632582322,-50,-1.2681159420289856,-14,0.7339449541284404,8,1.2750455373406193,14,-1.7985611510791366,-20,2.1062271062271063,23,0.0,0,-0.5381165919282511,-6,-0.5410279531109108,-6,-1.5412511332728922,-17,3.591160220994475,39,1.1555555555555554,13,-2.6362038664323375,-30,0.9927797833935018,11,0.7149240393208222,8,-0.709849157054126,-8
横手５丁目,0.9055627425614489,7,-1.0256410256410255,-8,0.0,0,-0.1295336787564767,-1,-4.020752269779507,-31,-0.5405405405405406,-4,-0.5434782608695652,-4,-3.278688524590164,-24,5.2259887005649714,37,-0.6711409395973155,-5,2.2972972972972974,17,-0.7926023778071334,-6,1.4647137150466045,11,0.26246719160104987,2,-0.6544502617801047,-5,3.0303030303030303,23,-2.1739130434782608,-17,-2.8758169934640523,-22,5.652759084791386,42,-3.1847133757961785,-25,2.1052631578947367,16,-2.8350515463917527,-22,-2.2546419098143233,-17,-0.8141112618724559,-6,-3.4199726402188784,-25,-1.2747875354107647,-9,2.582496413199426,18
横紺屋町,38.46153846153847,5,50.0,9,-3.7037037037037033,-1,-15.384615384615385,-4,13.636363636363635,3,-24.0,-6,0.0,0,121.05263157894737,23,28.57142857142857,12,0.0,0,9.25925925925926,5,-10.16949152542373,-6,-13.20754716981132,-7,2.1739130434782608,1,6.382978723404255,3,10.0,5,5.454545454545454,3,6.896551724137931,4,12.903225806451612,8,-11.428571428571429,-8,9.67741935483871,6,11.76470588235294,8,-5.263157894736842,-4,0.0,0,2.7777777777777777,2,-10.81081081081081,-8,1.5151515151515151,1
武蔵ケ丘１丁目,-0.13315579227696406,-1,-0.26666666666666666,-2,3.6096256684491976,27,2.193548387096774,17,-3.9141414141414144,-31,5.124835742444152,39,-0.8750000000000001,-7,0.5044136191677175,4,-0.8782936010037641,-7,-0.7594936708860759,-6,0.25510204081632654,2,-0.6361323155216284,-5,-3.585147247119078,-28,2.257636122177955,17,2.857142857142857,22,-1.6414141414141417,-13,3.979460847240052,31,-1.3580246913580247,-11,-0.1251564455569462,-1,-3.508771929824561,-28,-2.857142857142857,-22,-2.13903743315508,-16,-0.273224043715847,-2,-0.410958904109589,-3,1.2379642365887207,9,-0.6793478260869565,-5,-1.6415868673050615,-12
武蔵ケ丘２丁目,-1.301775147928994,-11,-2.158273381294964,-18,-1.1029411764705883,-9,1.6109045848822798,13,-3.048780487804878,-25,-2.767295597484277,-22,-2.716688227684347,-21,0.39893617021276595,3,2.6490066225165565,20,3.225806451612903,25,-2.375,-19,-1.5364916773367476,-12,1.5604681404421328,12,0.12804097311139565,1,-0.8951406649616368,-7,2.967741935483871,23,-0.6265664160401002,-5,-0.8827238335435058,-7,-2.4173027989821882,-19,0.7822685788787485,6,0.258732212160414,2,-1.032258064516129,-8,-1.955671447196871,-15,0.26595744680851063,2,-1.4588859416445623,-11,-2.2880215343203227,-17,-2.066115702479339,-15
武蔵ケ丘３丁目,-3.5961272475795294,-26,-3.1563845050215207,-22,1.037037037037037,7,1.0263929618768328,7,-1.5965166908563133,-11,-3.982300884955752,-27,-1.3824884792626728,-9,0.3115264797507788,2,-3.1055900621118013,-20,-3.5256410256410255,-22,-3.1561461794019934,-19,-1.0291595197255576,-6,-2.2530329289428077,-13,-1.4184397163120568,-8,1.4388489208633095,8,-3.0141843971631204,-17,-2.376599634369287,-13,-0.5617977528089888,-3,-2.824858757062147,-15,-1.1627906976744187,-6,-1.1764705882352942,-6,0.3968253968253968,2,-2.371541501976284,-12,-1.8218623481781375,-9,1.443298969072165,7,-1.0162601626016259,-5,-0.6160164271047228,-3
武蔵ケ丘４丁目,-1.9436345966958213,-20,0.6937561942517344,7,-0.6889763779527559,-7,-0.29732408325074333,-3,-4.572564612326044,-46,-3.958333333333333,-38,-4.229934924078091,-39,-4.190260475651189,-37,-3.0732860520094563,-26,-7.1951219512195115,-59,-8.541392904073588,-65,-6.17816091954023,-43,-1.8376722817764166,-12,-4.5241809672386895,-29,-0.6535947712418301,-4,-2.302631578947368,-14,-2.1885521885521886,-13,-4.3029259896729775,-25,1.4388489208633095,8,-1.2411347517730498,-7,25.314183123877914,141,-0.28653295128939826,-2,-4.885057471264368,-34,-3.625377643504532,-24,-2.664576802507837,-17,-1.932367149758454,-12,-1.1494252873563218,-7
武蔵ケ丘５丁目,-4.316546762589928,-36,2.380952380952381,19,-2.8151774785801713,-23,-2.644836272040302,-21,-0.258732212160414,-2,-0.7782101167315175,-6,-0.39215686274509803,-3,2.099737532808399,16,-0.12853470437017994,-1,0.5148005148005148,4,7.298335467349553,57,1.7899761336515514,15,-0.3516998827667058,-3,1.1764705882352942,10,3.372093023255814,29,0.11248593925759282,1,-2.247191011235955,-20,1.1494252873563218,10,-3.4090909090909087,-30,-1.1764705882352942,-10,0.35714285714285715,3,1.1862396204033214,10,-2.6963657678780772,-23,-2.289156626506024,-19,-4.315659679408138,-35,0.5154639175257731,4,-1.282051282051282,-10
武蔵ケ丘６丁目,3.9575289575289574,41,-1.4856081708449396,-16,0.2827521206409048,3,-2.443609022556391,-26,0.9633911368015413,10,-1.9083969465648856,-20,3.404669260700389,35,-2.4459078080903107,-26,-2.1215043394406945,-22,2.857142857142857,29,1.4367816091954022,15,-3.6827195467422094,-39,4.6078431372549025,47,1.1246485473289598,12,-0.27803521779425394,-3,-2.7881040892193307,-30,0.28680688336520077,3,1.0486177311725453,11,-4.622641509433962,-49,0.0,0,-2.472799208704253,-25,-2.028397565922921,-20,-0.10351966873706005,-1,-2.2797927461139897,-22,-2.863202545068929,-27,-0.21834061135371177,-2,1.0940919037199124,10
武蔵ケ丘７丁目,-0.6362672322375398,-6,2.454642475987193,23,3.125,30,-4.444444444444445,-44,1.1627906976744187,11,-6.269592476489027,-60,-2.898550724637681,-26,0.2296211251435132,2,-0.45819014891179843,-4,-0.23014959723820483,-2,1.9607843137254901,17,0.11312217194570137,1,1.5819209039548021,14,0.5561735261401557,5,1.3274336283185841,12,-2.4017467248908297,-22,-1.5659955257270695,-14,-0.45454545454545453,-4,-1.5981735159817352,-14,-4.292343387470997,-37,-1.6969696969696972,-14,-8.261405672009865,-67,4.838709677419355,36,-0.7692307692307693,-6,-2.3255813953488373,-18,-6.613756613756613,-50,-3.5410764872521248,-25
武蔵ケ丘８丁目,-2.564102564102564,-13,3.0364372469635628,15,-4.911591355599214,-25,-3.71900826446281,-18,-0.8583690987124464,-4,-3.463203463203463,-16,1.7937219730941705,8,-2.643171806167401,-12,-4.524886877828054,-20,0.7109004739336493,3,1.8823529411764703,8,-2.0785219399538106,-9,-2.358490566037736,-10,-0.24154589371980675,-1,-0.7263922518159807,-3,4.878048780487805,20,2.7906976744186047,12,-0.22624434389140274,-1,-1.5873015873015872,-7,3.4562211981566824,15,2.6726057906458798,12,-1.735357917570499,-8,13.024282560706402,59,-1.953125,-10,-2.3904382470119523,-12,-1.4285714285714286,-7,4.761904761904762,23
武蔵ケ丘９丁目,-0.2949852507374631,-1,0.8875739644970414,3,1.7595307917888565,6,4.610951008645533,16,4.132231404958678,15,2.91005291005291,11,-2.056555269922879,-8,-9.186351706036746,-35,43.641618497109825,151,11.670020120724347,58,1.981981981981982,11,13.427561837455832,76,21.651090342679126,139,2.6888604353393086,21,0.4987531172069825,4,18.858560794044664,152,6.05427974947808,58,3.149606299212598,32,2.099236641221374,22,1.8691588785046727,20,-3.486238532110092,-38,1.9961977186311788,21,0.27958993476234856,3,-0.6505576208178439,-7,-1.216089803554724,-13,-3.125,-33,0.0,0
段山本町,0.7407407407407408,2,2.5735294117647056,7,-2.1505376344086025,-6,1.098901098901099,3,-11.956521739130435,-33,-7.4074074074074066,-18,0.4444444444444444,1,-2.2123893805309733,-5,-4.524886877828054,-10,2.3696682464454977,5,-6.944444444444445,-15,-1.4925373134328357,-3,6.0606060606060606,12,-3.3333333333333335,-7,4.433497536945813,9,2.358490566037736,5,4.6082949308755765,10,-2.2026431718061676,-5,-14.864864864864865,-33,20.105820105820104,38,23.348017621145374,53,-0.35714285714285715,-1,15.412186379928317,43,-4.037267080745342,-13,55.98705501618123,173,4.149377593360995,20,1.9920318725099602,10
