町丁名,1999_変化率(%)_異常値フラグ,1999_変化率(%)_Zスコア,2000_変化率(%)_異常値フラグ,2000_変化率(%)_Zスコア,2001_変化率(%)_異常値フラグ,2001_変化率(%)_Zスコア,2002_変化率(%)_異常値フラグ,2002_変化率(%)_Zスコア,2003_変化率(%)_異常値フラグ,2003_変化率(%)_Zスコア,2004_変化率(%)_異常値フラグ,2004_変化率(%)_Zスコア,2005_変化率(%)_異常値フラグ,2005_変化率(%)_Zスコア,2006_変化率(%)_異常値フラグ,2006_変化率(%)_Zスコア,2007_変化率(%)_異常値フラグ,2007_変化率(%)_Zスコア,2008_変化率(%)_異常値フラグ,2008_変化率(%)_Zスコア,2009_変化率(%)_異常値フラグ,2009_変化率(%)_Zスコア,2010_変化率(%)_異常値フラグ,2010_変化率(%)_Zスコア,2011_変化率(%)_異常値フラグ,2011_変化率(%)_Zスコア,2012_変化率(%)_異常値フラグ,2012_変化率(%)_Zスコア,2013_変化率(%)_異常値フラグ,2013_変化率(%)_Zスコア,2014_変化率(%)_異常値フラグ,2014_変化率(%)_Zスコア,2015_変化率(%)_異常値フラグ,2015_変化率(%)_Zスコア,2016_変化率(%)_異常値フラグ,2016_変化率(%)_Zスコア,2017_変化率(%)_異常値フラグ,2017_変化率(%)_Zスコア,2018_変化率(%)_異常値フラグ,2018_変化率(%)_Zスコア,2019_変化率(%)_異常値フラグ,2019_変化率(%)_Zスコア,2020_変化率(%)_異常値フラグ,2020_変化率(%)_Zスコア,2021_変化率(%)_異常値フラグ,2021_変化率(%)_Zスコア,2022_変化率(%)_異常値フラグ,2022_変化率(%)_Zスコア,2023_変化率(%)_異常値フラグ,2023_変化率(%)_Zスコア,2024_変化率(%)_異常値フラグ,2024_変化率(%)_Zスコア,2025_変化率(%)_異常値フラグ,2025_変化率(%)_Zスコア
紺屋町３丁目,False,1.2237106694060227,False,0.06039821241983074,False,0.9724596807291768,False,0.37084306672805295,False,0.9649673942837357,False,1.1855853095953623,False,0.028231694804146935,False,0.30978221244847165,False,1.1655045616712592,False,0.7106852103853402,False,0.25388692272834823,False,0.41306523703008147,False,1.0778199529878458,False,0.6743164591798108,False,0.2287519882143405,False,0.9795377479349665,False,0.8994152219490061,True,2.363445382286681,False,0.12808085152011214,False,1.058140892936761,False,0.5076934548061653,False,0.07127423990766166,False,0.6194346751828275,False,0.29993913993468974,False,0.7136236196770079,True,2.3566318142908598,False,0.4864189357761794
紺屋阿弥陀寺町,False,0.4968749001424436,False,0.8155599312425276,False,0.9091787691870823,True,2.0642313169292366,False,0.6941200625507804,False,0.7203308963386927,False,0.028231694804146935,False,0.19109110896906478,False,0.7070384932742799,False,0.5199584713851486,False,0.0030904593055941826,False,0.7522001151189299,False,1.5628559078534852,True,4.372250846637603,False,0.3716038074297967,False,1.157015084222232,False,1.2173516955817507,True,2.933170038845616,False,1.6730987852703718,True,6.034559478822401,False,0.0008738830437657782,False,0.3271622269977836,False,0.002632707766289939,False,0.07713300104466352,True,2.5429068762296305,False,1.9969238775923848,False,0.007596547859334831
総数,False,1.9895309148563474,False,0.5568280461298716,False,0.06479699976515516,False,0.20052728035591977,False,0.09435073895483846,False,0.03370211824970256,False,0.664874949654234,True,20.023705818104826,False,0.5313145129733676,False,0.2261942450820076,False,0.1704399513379943,True,11.280103207729171,False,0.24040744971554576,False,1.5175669559424143,False,0.016839412653114217,False,0.5853446732620043,False,0.054965237978155806,False,0.8101749559175975,True,3.092571479164859,False,0.053612195399392895,False,0.07210889197811227,False,0.19069691328494243,False,0.4599972366958688,False,0.7340269622549133,False,0.26916496019071606,False,0.6973913534655852,False,0.12262614495654552
練兵町,True,2.143323945999663,False,0.10290965177037312,False,0.08380017559100553,False,0.15510018695062514,False,0.3965457602427784,False,0.30190730908613655,False,0.14626559822641638,False,0.05015441235945041,False,0.6172517927557785,False,1.1893565331476297,False,1.9011036866098114,False,0.26907791393569114,False,0.6341473127935537,False,0.6449219447847635,False,0.015067169542852749,False,0.16552582188757173,False,0.07310572291074491,False,0.08361582874680959,False,0.34301875567172113,False,0.6997624910125552,False,0.08726157114018597,False,0.07055444247562193,False,0.019450310039966338,False,0.029975010301264766,False,1.3631913778071103,False,0.05736538233636806,False,0.23946723177182247
美登里町,False,0.08802977993168028,False,0.14241119790350434,False,0.15621356712639317,False,0.3716376046142512,False,0.03780264751546958,False,0.45155461210637776,False,0.25016467378097074,False,0.13392603267023667,False,0.44020998930304883,False,0.11473626631153493,False,0.01794327659042246,False,0.27533934197634585,False,0.22812192986555824,False,0.3013625637173207,False,0.07256973441887946,False,0.3471008753869712,False,0.25644555729611224,False,0.3429520998291919,False,0.09269421818434627,False,0.018295344059919633,False,0.0008738830437657782,False,0.11544968216852566,False,0.14359030256836317,False,0.33089751836839654,False,0.20724936168876598,False,0.2380449219832627,False,0.41398561276328094
船場町下１丁目,False,1.017728978322979,False,0.17285934329907338,True,4.288690649979961,False,0.25216419585678024,False,0.4526458336287132,False,0.15511421381902046,False,0.18782095579708508,False,0.3949713608807353,False,0.7387053324262866,False,1.5506655992372185,True,2.4917135274237734,False,0.41764237362856227,False,0.2833417061852806,False,0.5791742208671893,False,0.06696445395178044,False,0.44327014004894816,False,0.10248418121352289,False,0.4246272249322471,False,0.18618342044883743,False,0.34725391602102285,False,0.08572553958230249,False,0.07039371101021502,False,0.34997001622683815,False,0.5126479548407001,False,0.8597215980952008,False,0.06665268513816915,False,0.3091075736977574
船場町２丁目,False,0.3228959770231582,False,0.37003014653335103,False,0.708409834006768,False,0.07754173479524405,False,0.5406833129232168,False,0.03370211824970256,False,1.417825991742657,False,0.10438726969282701,True,2.5277416257573515,False,1.0878027456001467,False,0.8971126119278814,False,0.1730265197187736,False,1.4884324015513501,False,0.48700498624389615,False,0.18007712673735132,False,0.16041889436518975,False,0.2723900429975333,False,1.3079272639335675,False,1.2626821975298657,False,0.3241976031425838,False,0.13195530654809834,False,0.24399703532573763,False,1.425189901332101,False,0.014233545118872433,False,0.35746673283193464,True,2.1637503520640045,False,0.7675340151338106
船場町３丁目,False,0.21481845726147775,False,0.05946730325580984,False,1.3428562088379505,False,0.20318614094108092,True,3.1083425447608692,True,2.256799454363765,True,8.191806210966442,False,0.11194211460179583,False,0.39881459219474885,False,0.05861948864099076,False,0.4212516792325056,False,0.9760949993247214,False,0.310985883935481,False,0.8623641426869336,False,0.2578130632815965,False,0.39642979427256203,False,0.544678569515762,False,0.3558237912604259,False,0.2624972423253721,False,0.25655125120678607,False,0.13320558503416224,False,0.005654988080344427,False,0.07162138369485747,False,0.1722637120314163,False,0.8613165692021144,False,0.5229749570724364,False,0.4063252151892626
花園１丁目,False,0.6811596636403061,False,0.276143076283557,False,0.5150598963131862,False,0.2890497952413855,False,0.45089410067783603,False,0.60669629133048,False,0.43445890460435305,False,0.15553242182011134,False,0.12736055675899483,False,0.006194604238245546,False,0.5141716069763698,False,0.07525990587478486,False,1.0488841764112231,False,1.0822679503766757,False,0.061889488189059344,False,0.20467644574188165,False,0.07340511110185283,False,0.45957854538050613,False,0.8232729920357374,False,0.5266795890044648,False,0.051932502164337827,False,0.1700755130027743,False,0.41970061224353916,False,0.18110919919334245,False,0.9565119681407059,False,0.27210913811941884,False,0.1873542312254532
花園２丁目,False,0.2175050142043203,False,0.23977515271188068,False,0.47420059936987835,False,0.14150152817746767,False,0.13330959497886932,False,0.5614693413363898,False,0.29514654457628037,False,0.16896567001058793,False,0.26876381037703956,False,0.13605592926747856,False,0.6967103474492379,False,0.16870409383681725,False,0.18898859541387156,False,0.59304317593898,False,0.08226365340181116,False,0.5216832037057033,False,0.346683847029251,False,0.02680274172331566,False,0.4723123607433825,False,1.4614247123594022,False,0.15618185856656075,False,0.11533203663482473,False,0.539555568054134,False,0.04739072957690825,False,0.46693188254049406,False,0.9956750445046116,False,0.44965024201582116
花園３丁目,False,0.09574383880358149,False,0.014690730874090585,False,0.005392069158517391,False,0.004037306017021337,False,0.17085923113176749,False,0.4310318762001921,False,0.5002653644578259,False,0.1158277619635911,False,0.16469008220208337,False,0.030199530388453612,False,0.36544533916425975,False,0.29043536409101406,False,0.2237250520827105,False,0.4935903424995427,False,0.06909783069223617,False,0.6064631511672854,False,0.8458422764732743,False,0.7569680048523911,False,0.9581175505019021,False,0.5766049163127189,False,0.14775907153423987,False,0.16558503620716575,False,0.1040994649376902,False,0.31656646373245295,False,0.42190817794096963,False,0.44170343653388594,False,0.09890686369464007
花園４丁目,False,0.006096065005253381,False,0.23002301520856447,False,0.09359658347619687,False,0.1386965870696803,False,0.16456019334832092,False,0.10033759395751424,False,0.20622660221016959,False,0.2601522021248997,False,0.13346060003574733,False,0.388376045730576,False,0.20344570631510864,False,0.1871464442664976,False,0.144451671411098,False,0.11107276238644165,False,0.024989070941694412,False,0.06695778341561953,False,0.1911005888686669,False,0.015216452294550993,False,0.416905422849172,False,0.5095127263863605,False,0.1422041407695092,False,0.2270379055854846,False,0.6194346751828275,False,0.19023436562336796,False,0.08718102015953078,False,0.4371895701638679,False,0.4091544140895976
花園５丁目,False,0.03441409196733808,False,0.21034506788303958,False,0.021550775839016618,False,0.28836125551146086,False,0.25024330593404037,False,0.323515570803334,False,0.02150188335040505,False,0.16007512151933553,False,0.3090197172203637,False,0.145587901526165,False,0.25237232126252934,False,0.19531218376397655,False,0.15332520784352274,False,0.1956696590294986,False,0.017488588973680552,False,0.2556557428771912,False,0.18863478428219177,False,0.3290732887156775,False,0.09765039077428728,False,0.029632525785390208,False,0.024037714620319006,False,0.23141729773388472,False,0.0812767014563848,False,0.18797317027658744,False,0.23480923106897975,False,0.07899100311839058,False,0.06745520038574053
花園６丁目,False,0.6875189788681733,False,0.019060091573375713,False,0.11258539057399983,False,0.00939670955054246,False,0.10286640953566645,False,0.11120220337524414,False,0.24758716948746573,False,0.13841406480042834,False,0.030079881395133342,False,0.30592922135220907,False,0.1911506604477614,False,0.11641508395760194,False,0.20773123045079916,False,0.15383701203712588,False,0.09747298805195627,False,0.1229640600122418,False,0.30968750583179433,False,0.2952359586786272,False,0.0747131710458584,False,0.6397405242841,False,0.10006958532453489,False,0.1154402018091306,False,0.8342529994594869,False,0.047887290240445905,False,0.44961384692149226,False,0.33262908967922494,False,0.10510508049803
花園７丁目,False,0.42615423647918954,False,0.07800379086087461,False,0.17960251512137065,False,0.20437288971800943,False,0.02870956872142092,False,0.05116296806954353,False,0.08024633221237479,False,0.08371845587209409,False,0.14877166418221788,False,0.24058749060612983,False,0.19081802581276244,False,0.18729135689816115,False,0.36705775557037484,False,0.39196730694987036,False,0.0248017519428147,False,0.06272755501778415,False,0.5491558391373375,False,0.2592107688510569,False,0.4459734806748039,False,0.034606456562071994,False,0.01442954922903215,False,0.1040869385527613,False,0.26751853214746973,False,0.10424068496511495,False,0.14822208638781606,False,0.11011741986239561,False,0.08177180442579815
