人口統計表,Column_1,Column_2,Column_3
長嶺東７丁目,,,
総数,440,227,213
長嶺東８丁目,,,
総数,536,282,254
総数,445,216,229
長嶺南１丁目,,,
総数,"1,149",551,598
長嶺南２丁目,,,
総数,731,354,377
長嶺南３丁目,,,
総数,"2,550","1,164","1,386"
長嶺南４丁目,,,
総数,"1,977",951,"1,026"
長嶺南５丁目,,,
総数,662,322,340
長嶺南６丁目,,,
総数,"2,216","1,049","1,167"
長嶺南７丁目,,,
総数,"2,030",981,"1,049"
長嶺南８丁目,,,
総数,743,354,389
中無田町,,,
総数,519,254,265
並建町,,,
総数,754,362,392
西阿弥陀寺町,,,
総数,150,59,91
西梶尾町,,,
総数,"1,693",816,877
錦ケ丘,,,
総数,"1,498",733,765
西子飼町,,,
総数,278,127,151
西唐人町,,,
総数,32,13,19
西原１丁目,,,
総数,794,362,432
西原２丁目,,,
総数,869,395,474
西原３丁目,,,
総数,835,343,492
総数,592,279,313
二の丸,,,
総数,0,0,0
二本木１丁目,,,
総数,233,117,116
二本木２丁目,,,
総数,737,344,393
二本木３丁目,,,
総数,632,306,326
二本木４丁目,,,
総数,811,366,445
二本木５丁目,,,
総数,699,331,368
総数,99,44,55
総数,"1,581",747,834
総数,"1,492",715,777
総数,937,439,498
総数,887,422,465
総数,54,27,27
沼山津１丁目,,,
総数,"1,090",510,580
沼山津２丁目,,,
総数,879,418,461
沼山津３丁目,,,
総数,904,415,489
沼山津４丁目,,,
総数,"1,114",540,574
総数,671,326,345
総数,540,259,281
総数,809,396,413
総数,547,249,298
野口町,,,
総数,0,0,0
野田１丁目,,,
総数,245,112,133
野田２丁目,【秘匿】八幡１丁目を含みます,,
総数,828,394,434
野田３丁目,,,
総数,759,365,394
野中１丁目,,,
総数,627,285,342
野中２丁目,,,
総数,760,367,393
野中３丁目,,,
総数,402,193,209
乗越ヶ丘,,,
総数,0,0,0
萩原町,,,
総数,"3,205","1,429","1,776"
白山１丁目,,,
総数,397,179,218
白山２丁目,,,
総数,663,303,360
白山３丁目,,,
総数,435,205,230
八景水谷１丁目,,,
総数,"1,058",494,564
八景水谷２丁目,,,
総数,"3,177","2,034","1,143"
八景水谷３丁目,,,
総数,"1,355",606,749
八景水谷４丁目,,,
総数,878,402,476
畠口町,,,
総数,693,333,360
八王寺町（中央区）,,,
総数,"4,506","2,127","2,379"
八王寺町（南区）,,,
総数,79,39,40
八反田１丁目,,,
総数,746,354,392
八反田２丁目,,,
総数,"1,578",767,811
八反田３丁目,,,
総数,"1,474",697,777
花園１丁目,,,
総数,865,412,453
