人口統計表,Column_1,Column_2,Column_3
総数,"1,864",854,"1,010"
島崎６丁目,,,
総数,"1,902",796,"1,106"
島崎７丁目,,,
総数,"1,441",665,776
総数,χ,χ,χ
総数,700,323,377
総数,681,335,346
総数,489,232,257
総数,496,241,255
総数,676,322,354
総数,650,299,351
総数,824,393,431
総数,713,337,376
清水亀井町,【秘匿】清水町大字松崎を含みます,,
総数,"2,556","1,201","1,355"
総数,962,469,493
総数,"1,249",602,647
総数,458,205,253
総数,609,284,325
総数,"2,051",895,"1,156"
総数,808,386,422
総数,"1,166",535,631
清水東町,,,
総数,"1,304",612,692
清水本町,,,
総数,"1,499",701,798
総数,χ,χ,χ
清水町大字打越,,,
総数,0,0,0
総数,χ,χ,χ
総数,χ,χ,χ
総数,χ,χ,χ
総数,χ,χ,χ
総数,χ,χ,χ
清水町大字松崎,【秘匿】清水亀井町を含みます,,
総数,χ,χ,χ
総数,χ,χ,χ
清水町大字室園,,,
総数,12,6,6
総数,χ,χ,χ
清水万石１丁目,,,
総数,890,399,491
清水万石２丁目,,,
総数,219,104,115
清水万石３丁目,,,
総数,593,284,309
清水万石４丁目,,,
総数,"1,093",494,599
清水万石５丁目,,,
総数,782,373,409
総数,725,328,397
総数,533,254,279
総数,255,119,136
総数,220,106,114
総数,640,317,323
総数,277,128,149
総数,103,43,60
総数,195,106,89
下硯川町,,,
総数,"2,604","1,255","1,349"
下通１丁目,,,
総数,189,95,94
下通２丁目,,,
総数,292,142,150
下南部１丁目,,,
総数,349,173,176
下南部２丁目,,,
総数,"1,528",752,776
下南部３丁目,,,
総数,"1,196",587,609
総数,χ,χ,χ
十禅寺１丁目,,,
総数,584,283,301
十禅寺２丁目,,,
総数,673,326,347
十禅寺３丁目,【秘匿】近見６丁目を含みます,,
総数,χ,χ,χ
総数,18,12,6
総数,929,416,513
総数,255,122,133
総数,610,292,318
総数,59,11,48
総数,23,13,10
総数,0,0,0
総数,χ,χ,χ
城山上代町,,,
総数,χ,χ,χ
総数,747,360,387
総数,635,302,333
総数,40,20,20
総数,668,310,358
総数,χ,χ,χ
総数,231,113,118
総数,499,233,266
総数,318,147,171
総数,58,28,30
総数,99,46,53
総数,148,62,86
城東町,,,
総数,343,132,211
昭和町,,,
総数,716,350,366
総数,"1,279",610,669
総数,"1,060",503,557
総数,"1,051",467,584
総数,731,350,381
総数,0,0,0
総数,χ,χ,χ
白石町,,,
総数,353,162,191
新大江１丁目,,,
総数,"1,711",795,916
新大江２丁目,,,
総数,"1,489",710,779
新大江３丁目,,,
総数,"1,954",920,"1,034"
新鍛冶屋町,,,
総数,0,0,0
新港１丁目,,,
総数,0,0,0
新市街,,,
総数,149,73,76
新生１丁目,,,
総数,"1,445",679,766
新生２丁目,,,
総数,772,371,401
新土河原１丁目,,,
総数,864,394,470
新土河原２丁目,,,
総数,700,330,370
新南部１丁目,,,
総数,250,116,134
新南部２丁目,,,
総数,623,289,334
新南部３丁目,,,
総数,"1,187",596,591
新南部４丁目,,,
総数,405,204,201
新南部５丁目,,,
総数,"1,271",611,660
新南部６丁目,,,
総数,272,131,141
総数,χ,χ,χ
新外１丁目,,,
総数,444,217,227
新外２丁目,,,
総数,344,176,168
新外３丁目,,,
総数,"1,105",523,582
新外４丁目,,,
総数,505,240,265
新町１丁目,,,
総数,"1,433",609,824
新町２丁目,,,
総数,836,374,462
新町３丁目,,,
総数,"1,597",698,899
新町４丁目,,,
総数,"1,483",666,817
新屋敷１丁目,,,
総数,"1,586",686,900
新屋敷２丁目,,,
総数,"1,379",634,745
新屋敷３丁目,,,
総数,598,270,328
水源１丁目,,,
総数,807,355,452
水源２丁目,,,
総数,465,217,248
水前寺１丁目,,,
総数,"2,701","1,192","1,509"
水前寺２丁目,,,
総数,"1,421",625,796
水前寺３丁目,,,
総数,"2,835","1,298","1,537"
水前寺４丁目,,,
総数,"2,108",949,"1,159"
水前寺５丁目,,,
総数,"1,251",578,673
水前寺６丁目,,,
総数,"1,248",593,655
水前寺公園,,,
総数,"2,154",949,"1,205"
水道町,【秘匿】本丸を含みます,,
総数,727,296,431
菅原町,,,
総数,746,326,420
硯川町,,,
総数,662,310,352
砂原町,,,
総数,"1,417",650,767
銭塘町,,,
総数,"1,105",499,606
