人口統計表,Column_1,Column_2,Column_3
谷尾崎町,,,
総数,"1,470",685,785
段山本町,,,
総数,226,97,129
田迎１丁目,,,
総数,570,271,299
田迎２丁目,,,
総数,863,419,444
田迎３丁目,,,
総数,811,421,390
田迎４丁目,,,
総数,418,208,210
田迎５丁目,,,
総数,551,260,291
田迎６丁目,,,
総数,629,293,336
総数,χ,χ,χ
田迎町大字田井島,,,
総数,42,19,23
総数,χ,χ,χ
田迎町大字良町,,,
総数,12,11,1
太郎迫町,,,
総数,319,138,181
近見１丁目,,,
総数,"1,027",460,567
近見２丁目,,,
総数,"1,257",590,667
近見３丁目,,,
総数,"1,119",535,584
近見４丁目,,,
総数,727,363,364
近見５丁目,【秘匿】近見６丁目を含みます,,
総数,χ,χ,χ
近見６丁目,【秘匿】流通団地２丁目、十禅寺３丁目、近見５丁目を含みます,,
総数,"1,607",750,857
近見７丁目,,,
総数,426,208,218
近見８丁目,,,
総数,"1,813",876,937
近見９丁目,,,
総数,76,29,47
近見町,,,
総数,86,40,46
千葉城町,,,
総数,189,89,100
中央街,,,
総数,355,176,179
月出１丁目,,,
総数,951,471,480
月出２丁目,,,
総数,"1,907",906,"1,001"
月出３丁目,,,
総数,527,248,279
月出４丁目,,,
総数,"1,733",895,838
月出５丁目,,,
総数,555,274,281
月出６丁目,,,
総数,"1,585",750,835
月出７丁目,,,
総数,725,337,388
月出８丁目,,,
総数,363,161,202
津浦町,,,
総数,"1,852",906,946
坪井１丁目,,,
総数,929,397,532
坪井２丁目,,,
総数,826,368,458
坪井３丁目,,,
総数,889,394,495
坪井４丁目,,,
総数,868,387,481
坪井５丁目,,,
総数,961,425,536
坪井６丁目,,,
総数,"1,973",917,"1,056"
鶴羽田町,,,
総数,"3,812","1,823","1,989"
手取本町,,,
総数,30,12,18
出町,,,
総数,803,356,447
通町,,,
総数,51,18,33
土河原町,,,
総数,"1,381",647,734
徳王町,,,
総数,"1,712",825,887
戸坂町,,,
総数,"1,020",478,542
戸島町,,,
総数,165,92,73
渡鹿１丁目,,,
総数,"1,260",615,645
渡鹿２丁目,,,
総数,408,192,216
渡鹿３丁目,,,
総数,"1,009",466,543
渡鹿４丁目,,,
総数,719,351,368
渡鹿５丁目,,,
総数,"1,149",529,620
渡鹿６丁目,,,
総数,"1,194",633,561
渡鹿７丁目,,,
総数,981,498,483
渡鹿８丁目,,,
総数,886,467,419
渡鹿９丁目,,,
総数,129,71,58
中江町,,,
総数,66,36,30
中島町,,,
総数,936,429,507
中唐人町,,,
総数,173,80,93
中原町,,,
総数,"1,033",475,558
長嶺西１丁目,,,
総数,"1,484",703,781
長嶺西２丁目,,,
総数,"1,546",757,789
長嶺西３丁目,,,
総数,196,95,101
長嶺東１丁目,,,
総数,"1,362",652,710
長嶺東２丁目,,,
総数,"2,347","1,140","1,207"
長嶺東３丁目,,,
総数,838,417,421
長嶺東４丁目,,,
総数,"1,114",546,568
長嶺東５丁目,,,
総数,"2,554","1,256","1,298"
