人口統計表,Column_1,Column_2,Column_3
町丁別の年齢５歳刻み一覧表,,,
平成18年4月1日 現在,,,
年齢区分,平成18年04月　人　口,備考,
計,男,女,
10〜14歳,110,51,59
15〜19歳,121,69,52
20〜24歳,111,51,60
25〜29歳,90,40,50
30〜34歳,131,59,72
35〜39歳,97,47,50
40〜44歳,128,59,69
45〜49歳,144,63,81
50〜54歳,155,73,82
55〜59歳,118,61,57
60〜64歳,99,41,58
65〜69歳,93,40,53
70〜74歳,119,50,69
75〜79歳,87,35,52
80〜84歳,77,36,41
85〜89歳,31,8,23
90〜94歳,12,2,10
95〜99歳,3,0,3
100歳以上,0,0,0
和泉町,,,
総数,383,185,198
0〜4歳,15,10,5
5〜9歳,22,12,10
10〜14歳,19,12,7
15〜19歳,19,7,12
20〜24歳,31,17,14
25〜29歳,21,9,12
30〜34歳,24,11,13
35〜39歳,13,5,8
40〜44歳,16,6,10
45〜49歳,23,13,10
50〜54歳,26,13,13
55〜59歳,39,16,23
60〜64歳,20,11,9
65〜69歳,19,9,10
70〜74歳,24,14,10
75〜79歳,25,9,16
80〜84歳,19,8,11
85〜89歳,5,1,4
90〜94歳,3,2,1
95〜99歳,0,0,0
100歳以上,0,0,0
板屋町,,,
総数,27,13,14
0〜4歳,0,0,0
5〜9歳,0,0,0
10〜14歳,2,1,1
15〜19歳,1,0,1
20〜24歳,2,1,1
25〜29歳,1,1,0
30〜34歳,1,1,0
35〜39歳,0,0,0
40〜44歳,1,0,1
45〜49歳,0,0,0
50〜54歳,2,2,0
55〜59歳,5,2,3
60〜64歳,1,1,0
65〜69歳,1,0,1
70〜74歳,1,1,0
75〜79歳,4,0,4
80〜84歳,3,1,2
85〜89歳,2,2,0
90〜94歳,0,0,0
95〜99歳,0,0,0
100歳以上,0,0,0
出仲間１丁目,,,
総数,729,356,373
0〜4歳,52,24,28
5〜9歳,45,23,22
10〜14歳,44,19,25
15〜19歳,50,29,21
20〜24歳,45,24,21
25〜29歳,60,34,26
30〜34歳,66,34,32
35〜39歳,41,13,28
40〜44歳,56,29,27
45〜49歳,60,30,30
50〜54歳,59,28,31
55〜59歳,58,29,29
60〜64歳,20,10,10
65〜69歳,24,12,12
70〜74歳,12,5,7
75〜79歳,13,6,7
80〜84歳,17,3,14
85〜89歳,5,4,1
90〜94歳,2,0,2
95〜99歳,0,0,0
100歳以上,0,0,0
出仲間２丁目,,,
総数,470,214,256
0〜4歳,11,5,6
5〜9歳,16,13,3
10〜14歳,28,12,16
15〜19歳,21,11,10
20〜24歳,27,11,16
25〜29歳,23,13,10
30〜34歳,27,10,17
35〜39歳,32,13,19
40〜44歳,31,16,15
45〜49歳,31,16,15
50〜54歳,31,10,21
55〜59歳,39,20,19
60〜64歳,25,9,16
65〜69歳,40,16,24
70〜74歳,24,13,11
75〜79歳,25,11,14
80〜84歳,23,5,18
85〜89歳,11,8,3
90〜94歳,5,2,3
95〜99歳,0,0,0
100歳以上,0,0,0
出仲間３丁目,,,
総数,760,374,386
0〜4歳,82,47,35
5〜9歳,51,30,21
10〜14歳,43,21,22
15〜19歳,39,16,23
20〜24歳,51,24,27
25〜29歳,80,38,42
30〜34歳,100,44,56
35〜39歳,50,25,25
40〜44歳,53,23,30
45〜49歳,52,28,24
50〜54歳,51,23,28
55〜59歳,41,23,18
60〜64歳,23,14,9
65〜69歳,12,4,8
70〜74歳,8,5,3
75〜79歳,9,4,5
80〜84歳,7,3,4
85〜89歳,5,2,3
90〜94歳,2,0,2
95〜99歳,1,0,1
100歳以上,0,0,0
出仲間４丁目,,,
総数,"1,115",534,581
0〜4歳,90,52,38
5〜9歳,73,35,38
10〜14歳,77,41,36
15〜19歳,52,34,18
20〜24歳,48,22,26
25〜29歳,77,35,42
30〜34歳,102,51,51
35〜39歳,95,43,52
40〜44歳,85,41,44
45〜49歳,54,24,30
50〜54歳,57,25,32
55〜59歳,64,26,38
60〜64歳,61,29,32
65〜69歳,74,34,40
70〜74歳,50,24,26
75〜79歳,24,13,11
